% Model:              2202_Mesh0_E1_180624.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 2 2024, 11:18
% Dimension:          3
% Nodes:              110000
% Expressions:        1
% Description:        ElectricPotential
% Length unit:        mm
% x                       y                        z                        V (V)
0.13636                   -2.7568                  1.2691                   0.13578919305274434
0.18182                   -2.7568                  1.2691                   0.1356544055357411
0.22727                   -2.7568                  1.2691                   0.13548405746147738
-0.22727                  -2.9737                  1.2691                   0.12528791122365215
-0.18182                  -2.9737                  1.2691                   0.1254249154542268
-0.13636                  -2.9737                  1.2691                   0.12553163786539934
-0.09091                  -2.9737                  1.2691                   0.12560750435462026
-0.04545                  -2.9737                  1.2691                   0.1256534656346329
0                         -2.9737                  1.2691                   0.12566949011954479
0.04545                   -2.9737                  1.2691                   0.12565445893722071
0.09091                   -2.9737                  1.2691                   0.1256084772346098
0.13636                   -2.9737                  1.2691                   0.12553234387773088
0.18182                   -2.9737                  1.2691                   0.12542534559619875
0.22727                   -2.9737                  1.2691                   0.1252878388561044
-0.22727                  2.7378                   1.2691                   0.13642610383029163
-0.18182                  2.7378                   1.2691                   0.13660107641561758
-0.13636                  2.7378                   1.2691                   0.13673641199539632
-0.09091                  2.7378                   1.2691                   0.1368341180785628
-0.04545                  2.7378                   1.2691                   0.13689427116620503
0                         2.7378                   1.2691                   0.13691459094849273
0.04545                   2.7378                   1.2691                   0.1368952169042236
0.09091                   2.7378                   1.2691                   0.13683846445876124
0.13636                   2.7378                   1.2691                   0.1367394599215989
0.18182                   2.7378                   1.2691                   0.13660327337458353
0.22727                   2.7378                   1.2691                   0.1364271449814323
-0.22727                  0.5605                   1.2691                   NaN
-0.18182                  0.5605                   1.2691                   NaN
-0.13636                  0.5605                   1.2691                   NaN
-0.09091                  0.5605                   1.2691                   NaN
-0.04545                  0.5605                   1.2691                   NaN
0                         0.5605                   1.2691                   NaN
0.04545                   0.5605                   1.2691                   NaN
0.09091                   0.5605                   1.2691                   NaN
0.13636                   0.5605                   1.2691                   NaN
0.18182                   0.5605                   1.2691                   NaN
0.22727                   0.5605                   1.2691                   NaN
-0.22727                  1.1256                   1.2691                   0.32913703417605567
-0.18182                  1.1256                   1.2691                   0.33146524651011966
-0.13636                  1.1256                   1.2691                   0.3336412372626641
-0.09091                  1.1256                   1.2691                   0.33634588412047656
-0.04545                  1.1256                   1.2691                   0.3379951419982896
0                         1.1256                   1.2691                   0.338538781289015
0.04545                   1.1256                   1.2691                   0.33797775332617264
0.09091                   1.1256                   1.2691                   0.33632552499268403
0.13636                   1.1256                   1.2691                   0.33361721087895385
0.18182                   1.1256                   1.2691                   0.33143075360051727
0.22727                   1.1256                   1.2691                   0.3291185995589959
-0.22727                  2.6491                   1.2691                   0.14112020380903648
-0.18182                  2.6491                   1.2691                   0.14131156369609596
-0.13636                  2.6491                   1.2691                   0.14146033796812932
-0.09091                  2.6491                   1.2691                   0.14156688713443757
-0.04545                  2.6491                   1.2691                   0.14163181197885472
0                         2.6491                   1.2691                   0.14165227726414176
0.04545                   2.6491                   1.2691                   0.14162981920030113
0.09091                   2.6491                   1.2691                   0.1415660664251712
0.13636                   2.6491                   1.2691                   0.14146040727230844
0.18182                   2.6491                   1.2691                   0.14131138966236617
0.22727                   2.6491                   1.2691                   0.1411189925363826
-0.22727                  1.2327                   1.2691                   0.3014056140256947
-0.18182                  1.2327                   1.2691                   0.30319394743224054
-0.13636                  1.2327                   1.2691                   0.30462485686598584
-0.09091                  1.2327                   1.2691                   0.30568940299175457
-0.04545                  1.2327                   1.2691                   0.30633592922203745
0                         1.2327                   1.2691                   0.30654629869523836
0.04545                   1.2327                   1.2691                   0.3063244454068969
0.09091                   1.2327                   1.2691                   0.3056738674669031
0.13636                   1.2327                   1.2691                   0.3046279791023725
0.18182                   1.2327                   1.2691                   0.30320501549086687
0.22727                   1.2327                   1.2691                   0.30143263694362465
-0.22727                  1.2069                   1.2691                   0.30765419054702725
-0.18182                  1.2069                   1.2691                   0.3095608014532768
-0.13636                  1.2069                   1.2691                   0.3110913953278591
-0.09091                  1.2069                   1.2691                   0.31220764969689674
-0.04545                  1.2069                   1.2691                   0.3128844485122293
0                         1.2069                   1.2691                   0.313128017089229
0.04545                   1.2069                   1.2691                   0.3128975760950372
0.09091                   1.2069                   1.2691                   0.3121915486943749
0.13636                   1.2069                   1.2691                   0.3110761754204389
0.18182                   1.2069                   1.2691                   0.30956553253648555
0.22727                   1.2069                   1.2691                   0.3076707010167886
-0.22727                  2.3612                   1.2691                   0.1586778303331471
-0.18182                  2.3612                   1.2691                   0.15894678458504416
-0.13636                  2.3612                   1.2691                   0.15915722469553673
-0.09091                  2.3612                   1.2691                   0.1593084244051174
-0.04545                  2.3612                   1.2691                   0.15939533273576081
0                         2.3612                   1.2691                   0.15943396378117863
0.04545                   2.3612                   1.2691                   0.15939954109902027
0.09091                   2.3612                   1.2691                   0.1593121953480516
0.13636                   2.3612                   1.2691                   0.15916115675042855
0.18182                   2.3612                   1.2691                   0.15894981178119882
0.22727                   2.3612                   1.2691                   0.15868092027789277
-0.22727                  0.69354                  1.2691                   0.6809126172107096
-0.18182                  0.69354                  1.2691                   0.6973949154236507
-0.13636                  0.69354                  1.2691                   0.7107413853820557
-0.09091                  0.69354                  1.2691                   0.7205584553899297
-0.04545                  0.69354                  1.2691                   0.7265887108641802
0                         0.69354                  1.2691                   0.7286014837706329
0.04545                   0.69354                  1.2691                   0.7265721199048819
0.09091                   0.69354                  1.2691                   0.7205752785510521
0.13636                   0.69354                  1.2691                   0.7107462951503238
0.18182                   0.69354                  1.2691                   0.6974157683556195
0.22727                   0.69354                  1.2691                   0.6809161734528778
-0.22727                  2.0115                   1.2691                   0.186464246077719
-0.18182                  2.0115                   1.2691                   0.18689991131282263
-0.13636                  2.0115                   1.2691                   0.18723609123953083
-0.09091                  2.0115                   1.2691                   0.18747343300137118
-0.04545                  2.0115                   1.2691                   0.18761568602524195
0                         2.0115                   1.2691                   0.18766125845384646
0.04545                   2.0115                   1.2691                   0.187617557237291
0.09091                   2.0115                   1.2691                   0.18747611995033509
0.13636                   2.0115                   1.2691                   0.18722683411904384
0.18182                   2.0115                   1.2691                   0.18689238888972895
0.22727                   2.0115                   1.2691                   0.18646429932924596
-0.22727                  2.5299000000000005       1.2691                   0.14792396519588333
-0.18182                  2.5299000000000005       1.2691                   0.1481423546112459
-0.13636                  2.5299000000000005       1.2691                   0.14831436897530162
-0.09091                  2.5299000000000005       1.2691                   0.14843591454233607
-0.04545                  2.5299000000000005       1.2691                   0.1485077881272555
0                         2.5299000000000005       1.2691                   0.14853345039572877
0.04545                   2.5299000000000005       1.2691                   0.14851266911952876
0.09091                   2.5299000000000005       1.2691                   0.1484403566803606
0.13636                   2.5299000000000005       1.2691                   0.1483177369222851
0.18182                   2.5299000000000005       1.2691                   0.1481454870844654
0.22727                   2.5299000000000005       1.2691                   0.14792378872815132
-0.22727                  -1.7094                  1.2691                   0.21926403615094625
-0.18182                  -1.7094                  1.2691                   0.21996061574386144
-0.13636                  -1.7094                  1.2691                   0.22050309431943502
-0.09091                  -1.7094                  1.2691                   0.2208873980933751
-0.04545                  -1.7094                  1.2691                   0.2211210637073292
0                         -1.7094                  1.2691                   0.22122164122394283
0.04545                   -1.7094                  1.2691                   0.22114253401981104
0.09091                   -1.7094                  1.2691                   0.22090746441673034
0.13636                   -1.7094                  1.2691                   0.2205211559384475
0.18182                   -1.7094                  1.2691                   0.21995655845890275
0.22727                   -1.7094                  1.2691                   0.21926443333657492
-0.22727                  -2.3221                  1.2691                   0.16142854384578434
-0.18182                  -2.3221                  1.2691                   0.16171057469510972
-0.13636                  -2.3221                  1.2691                   0.1619297154461084
-0.09091                  -2.3221                  1.2691                   0.16208706274918025
-0.04545                  -2.3221                  1.2691                   0.16218496748581665
0                         -2.3221                  1.2691                   0.162222879006596
0.04545                   -2.3221                  1.2691                   0.16218851348348665
0.09091                   -2.3221                  1.2691                   0.16208856455990014
0.13636                   -2.3221                  1.2691                   0.16193014463746178
0.18182                   -2.3221                  1.2691                   0.16171184439310796
0.22727                   -2.3221                  1.2691                   0.16143266810706797
-0.22727                  -1.6686                  1.2691                   0.2245582018443586
-0.18182                  -1.6686                  1.2691                   0.2253017421324848
-0.13636                  -1.6686                  1.2691                   0.225884221539256
-0.09091                  -1.6686                  1.2691                   0.22631395572379703
-0.04545                  -1.6686                  1.2691                   0.22654370316561545
0                         -1.6686                  1.2691                   0.22665794035472792
0.04545                   -1.6686                  1.2691                   0.22655775766317568
0.09091                   -1.6686                  1.2691                   0.22631563115718117
0.13636                   -1.6686                  1.2691                   0.22590193343019488
0.18182                   -1.6686                  1.2691                   0.2252902223525411
0.22727                   -1.6686                  1.2691                   0.22456180427983408
-0.22727                  2.3025                   1.2691                   0.1627787656400923
-0.18182                  2.3025                   1.2691                   0.16306887964622555
-0.13636                  2.3025                   1.2691                   0.16329365851958744
-0.09091                  2.3025                   1.2691                   0.16345534042619275
-0.04545                  2.3025                   1.2691                   0.1635494263538807
0                         2.3025                   1.2691                   0.1635882273257402
0.04545                   2.3025                   1.2691                   0.16355417680365125
0.09091                   2.3025                   1.2691                   0.1634547111358044
0.13636                   2.3025                   1.2691                   0.16329269586071476
0.18182                   2.3025                   1.2691                   0.16306727441519892
0.22727                   2.3025                   1.2691                   0.1627785157086933
-0.22727                  1.9092                   1.2691                   0.1964214545026219
-0.18182                  1.9092                   1.2691                   0.19692963481243855
-0.13636                  1.9092                   1.2691                   0.1973127189853108
-0.09091                  1.9092                   1.2691                   0.19758923761541086
-0.04545                  1.9092                   1.2691                   0.19776191240246618
0                         1.9092                   1.2691                   0.19781563952469328
0.04545                   1.9092                   1.2691                   0.1977612844008885
0.09091                   1.9092                   1.2691                   0.19759718119137112
0.13636                   1.9092                   1.2691                   0.19731740027363823
0.18182                   1.9092                   1.2691                   0.19693022575926447
0.22727                   1.9092                   1.2691                   0.1964312623718095
-0.22727                  2.2272                   1.2691                   0.16834223120687125
-0.18182                  2.2272                   1.2691                   0.16865986793280588
-0.13636                  2.2272                   1.2691                   0.16890638759527982
-0.09091                  2.2272                   1.2691                   0.16908105406428764
-0.04545                  2.2272                   1.2691                   0.16918591207604888
0                         2.2272                   1.2691                   0.16922064359822875
0.04545                   2.2272                   1.2691                   0.16918911889845112
0.09091                   2.2272                   1.2691                   0.16908366687903514
0.13636                   2.2272                   1.2691                   0.16890492450808853
0.18182                   2.2272                   1.2691                   0.1686574438577644
0.22727                   2.2272                   1.2691                   0.1683362762295467
-0.22727                  1.2126                   1.2691                   0.30624970484536296
-0.18182                  1.2126                   1.2691                   0.30813018467609676
-0.13636                  1.2126                   1.2691                   0.309638650596545
-0.09091                  1.2126                   1.2691                   0.31074397603677323
-0.04545                  1.2126                   1.2691                   0.31140953296390605
0                         1.2126                   1.2691                   0.31164921854613686
0.04545                   1.2126                   1.2691                   0.3114238247682494
0.09091                   1.2126                   1.2691                   0.3107273731286563
0.13636                   1.2126                   1.2691                   0.3096273511719143
0.18182                   1.2126                   1.2691                   0.308136383873023
0.22727                   1.2126                   1.2691                   0.30626860591700794
-0.22727                  -2.1965                  1.2691                   0.17076225687136778
-0.18182                  -2.1965                  1.2691                   0.17109797492312637
-0.13636                  -2.1965                  1.2691                   0.1713598785141726
-0.09091                  -2.1965                  1.2691                   0.1715453096171623
-0.04545                  -2.1965                  1.2691                   0.17165209530641132
0                         -2.1965                  1.2691                   0.17168857373659435
0.04545                   -2.1965                  1.2691                   0.17165135377606563
0.09091                   -2.1965                  1.2691                   0.17154374115851875
0.13636                   -2.1965                  1.2691                   0.17136320735581717
0.18182                   -2.1965                  1.2691                   0.17110119759531175
0.22727                   -2.1965                  1.2691                   0.1707609114181864
-0.22727                  2.828                    1.2691                   0.13195093341972391
-0.18182                  2.828                    1.2691                   0.13210826612074328
-0.13636                  2.828                    1.2691                   0.1322305279414852
-0.09091                  2.828                    1.2691                   0.13231971391864047
-0.04545                  2.828                    1.2691                   0.1323725154523264
0                         2.828                    1.2691                   0.13239020431622694
0.04545                   2.828                    1.2691                   0.13237237542908212
0.09091                   2.828                    1.2691                   0.13231935884671625
0.13636                   2.828                    1.2691                   0.13223041651805326
0.18182                   2.828                    1.2691                   0.13210653301956554
0.22727                   2.828                    1.2691                   0.13195126134300522
-0.22727                  1.0252                   1.2691                   0.38613787935827365
-0.18182                  1.0252                   1.2691                   0.3922169583588594
-0.13636                  1.0252                   1.2691                   0.39697906411059114
-0.09091                  1.0252                   1.2691                   0.40032174711729246
-0.04545                  1.0252                   1.2691                   0.40236467838653195
0                         1.0252                   1.2691                   0.40306463732656805
0.04545                   1.0252                   1.2691                   0.40238099932783267
0.09091                   1.0252                   1.2691                   0.40034784758084974
0.13636                   1.0252                   1.2691                   0.3969280194786202
0.18182                   1.0252                   1.2691                   0.3921294315489122
0.22727                   1.0252                   1.2691                   0.38610537210578255
-0.22727                  -1.7459                  1.2691                   0.21473506290806604
-0.18182                  -1.7459                  1.2691                   0.2153909208842921
-0.13636                  -1.7459                  1.2691                   0.2158969632596155
-0.09091                  -1.7459                  1.2691                   0.21625654680846326
-0.04545                  -1.7459                  1.2691                   0.21647671141360345
0                         -1.7459                  1.2691                   0.21656296531510016
0.04545                   -1.7459                  1.2691                   0.21649545535026132
0.09091                   -1.7459                  1.2691                   0.21626685208018412
0.13636                   -1.7459                  1.2691                   0.21591307860807846
0.18182                   -1.7459                  1.2691                   0.21538272302955594
0.22727                   -1.7459                  1.2691                   0.21473132666061953
-0.22727                  0.79084                  1.2691                   0.5742057716210263
-0.18182                  0.79084                  1.2691                   0.5861361456693905
-0.13636                  0.79084                  1.2691                   0.5957132794675232
-0.09091                  0.79084                  1.2691                   0.6027355985752418
-0.04545                  0.79084                  1.2691                   0.6070371195557166
0                         0.79084                  1.2691                   0.608464925075256
0.04545                   0.79084                  1.2691                   0.6070417298172041
0.09091                   0.79084                  1.2691                   0.6027597017005573
0.13636                   0.79084                  1.2691                   0.5956995282562597
0.18182                   0.79084                  1.2691                   0.5861282475912086
0.22727                   0.79084                  1.2691                   0.5742587436269272
-0.22727                  2.9386                   1.2691                   0.12682147199321422
-0.18182                  2.9386                   1.2691                   0.12696368820499965
-0.13636                  2.9386                   1.2691                   0.12707416087557616
-0.09091                  2.9386                   1.2691                   0.12715265485622484
-0.04545                  2.9386                   1.2691                   0.12719968801145012
0                         2.9386                   1.2691                   0.12721488396930605
0.04545                   2.9386                   1.2691                   0.12719857787727942
0.09091                   2.9386                   1.2691                   0.12715188315824816
0.13636                   2.9386                   1.2691                   0.12707441753660448
0.18182                   2.9386                   1.2691                   0.12696394188297316
0.22727                   2.9386                   1.2691                   0.12682321703508206
-0.22727                  1.9703999999999997       1.2691                   0.19035298607555598
-0.18182                  1.9703999999999997       1.2691                   0.19080540043020294
-0.13636                  1.9703999999999997       1.2691                   0.19115846716176776
-0.09091                  1.9703999999999997       1.2691                   0.19141203093952824
-0.04545                  1.9703999999999997       1.2691                   0.1915681854676699
0                         1.9703999999999997       1.2691                   0.19162355877607554
0.04545                   1.9703999999999997       1.2691                   0.19156787345439588
0.09091                   1.9703999999999997       1.2691                   0.19142488297402907
0.13636                   1.9703999999999997       1.2691                   0.19116034200490764
0.18182                   1.9703999999999997       1.2691                   0.1908079683962478
0.22727                   1.9703999999999997       1.2691                   0.19034254162525013
-0.22727                  -2.1236                  1.2691                   0.1766559920704121
-0.18182                  -2.1236                  1.2691                   0.177020531082741
-0.13636                  -2.1236                  1.2691                   0.1773098489886707
-0.09091                  -2.1236                  1.2691                   0.17753002355950165
-0.04545                  -2.1236                  1.2691                   0.177651147469103
0                         -2.1236                  1.2691                   0.1776867244058946
0.04545                   -2.1236                  1.2691                   0.17764795044470966
0.09091                   -2.1236                  1.2691                   0.17753389908767822
0.13636                   -2.1236                  1.2691                   0.1773293374232206
0.18182                   -2.1236                  1.2691                   0.17703580224381174
0.22727                   -2.1236                  1.2691                   0.17667134489817415
-0.22727                  0.87868                  1.2691                   0.4941365790928298
-0.18182                  0.87868                  1.2691                   0.5030858509158108
-0.13636                  0.87868                  1.2691                   0.5103380858358915
-0.09091                  0.87868                  1.2691                   0.5155396383111186
-0.04545                  0.87868                  1.2691                   0.518785966666076
0                         0.87868                  1.2691                   0.5198424447915981
0.04545                   0.87868                  1.2691                   0.5187452801161314
0.09091                   0.87868                  1.2691                   0.5155359863015645
0.13636                   0.87868                  1.2691                   0.5102806287170866
0.18182                   0.87868                  1.2691                   0.5030582036282224
0.22727                   0.87868                  1.2691                   0.49408790155920823
-0.22727                  1.6502                   1.2691                   0.22687190304973143
-0.18182                  1.6502                   1.2691                   0.2276529411097797
-0.13636                  1.6502                   1.2691                   0.2282515433789426
-0.09091                  1.6502                   1.2691                   0.22867632714835545
-0.04545                  1.6502                   1.2691                   0.2289452940649874
0                         1.6502                   1.2691                   0.2290404733518819
0.04545                   1.6502                   1.2691                   0.2289407794147089
0.09091                   1.6502                   1.2691                   0.22866865305192297
0.13636                   1.6502                   1.2691                   0.2282450432928941
0.18182                   1.6502                   1.2691                   0.22766405145659335
0.22727                   1.6502                   1.2691                   0.2269250581900872
-0.22727                  -2.1248                  1.2691                   0.17655571860432584
-0.18182                  -2.1248                  1.2691                   0.1769196728911229
-0.13636                  -2.1248                  1.2691                   0.1772084342002918
-0.09091                  -2.1248                  1.2691                   0.17742821665019792
-0.04545                  -2.1248                  1.2691                   0.17754909442151132
0                         -2.1248                  1.2691                   0.17758459534415927
0.04545                   -2.1248                  1.2691                   0.177545846963232
0.09091                   -2.1248                  1.2691                   0.17743215824128844
0.13636                   -2.1248                  1.2691                   0.1772279569286101
0.18182                   -2.1248                  1.2691                   0.17693520325567183
0.22727                   -2.1248                  1.2691                   0.17657109318227437
-0.22727                  -1.2751                  1.2691                   0.29198985637407104
-0.18182                  -1.2751                  1.2691                   0.2935973905151244
-0.13636                  -1.2751                  1.2691                   0.29486434574661935
-0.09091                  -1.2751                  1.2691                   0.29579486335717364
-0.04545                  -1.2751                  1.2691                   0.2964051124088213
0                         -1.2751                  1.2691                   0.29658811773097915
0.04545                   -1.2751                  1.2691                   0.2963948681449503
0.09091                   -1.2751                  1.2691                   0.2958251969459295
0.13636                   -1.2751                  1.2691                   0.2949014676168379
0.18182                   -1.2751                  1.2691                   0.29359450087317857
0.22727                   -1.2751                  1.2691                   0.29194245551796616
-0.22727                  -2.9592                  1.2691                   0.12592431890400566
-0.18182                  -2.9592                  1.2691                   0.1260632255989409
-0.13636                  -2.9592                  1.2691                   0.12617132362675043
-0.09091                  -2.9592                  1.2691                   0.12624856543000887
-0.04545                  -2.9592                  1.2691                   0.12629533721807523
0                         -2.9592                  1.2691                   0.12631120975241922
0.04545                   -2.9592                  1.2691                   0.12629598633091504
0.09091                   -2.9592                  1.2691                   0.12624850863450574
0.13636                   -2.9592                  1.2691                   0.12617076708447222
0.18182                   -2.9592                  1.2691                   0.12606263116409183
0.22727                   -2.9592                  1.2691                   0.12592354879649392
-0.22727                  2.4921                   1.2691                   0.1502084117602415
-0.18182                  2.4921                   1.2691                   0.15043974424719228
-0.13636                  2.4921                   1.2691                   0.15061999479259117
-0.09091                  2.4921                   1.2691                   0.15074897962959763
-0.04545                  2.4921                   1.2691                   0.15082370542914045
0                         2.4921                   1.2691                   0.1508486909829133
0.04545                   2.4921                   1.2691                   0.15082361076589573
0.09091                   2.4921                   1.2691                   0.1507443136368444
0.13636                   2.4921                   1.2691                   0.1506187019997117
0.18182                   2.4921                   1.2691                   0.1504399780748813
0.22727                   2.4921                   1.2691                   0.1502101120438083
-0.22727                  -2.4673                  1.2691                   0.15178024014067684
-0.18182                  -2.4673                  1.2691                   0.15201561412837383
-0.13636                  -2.4673                  1.2691                   0.1522018875701361
-0.09091                  -2.4673                  1.2691                   0.15233819795189696
-0.04545                  -2.4673                  1.2691                   0.15241773938833608
0                         -2.4673                  1.2691                   0.15244134537561468
0.04545                   -2.4673                  1.2691                   0.1524150555667814
0.09091                   -2.4673                  1.2691                   0.15233852121423072
0.13636                   -2.4673                  1.2691                   0.15220631895088407
0.18182                   -2.4673                  1.2691                   0.15202285045155137
0.22727                   -2.4673                  1.2691                   0.15178577957521122
-0.22727                  -0.76734                 1.2691                   0.5983316697274159
-0.18182                  -0.76734                 1.2691                   0.6111788501561237
-0.13636                  -0.76734                 1.2691                   0.6215984525118423
-0.09091                  -0.76734                 1.2691                   0.6292188628821231
-0.04545                  -0.76734                 1.2691                   0.6338966764910106
0                         -0.76734                 1.2691                   0.6354412840193115
0.04545                   -0.76734                 1.2691                   0.633889108612971
0.09091                   -0.76734                 1.2691                   0.629221180697337
0.13636                   -0.76734                 1.2691                   0.6216226016251013
0.18182                   -0.76734                 1.2691                   0.611194585783971
0.22727                   -0.76734                 1.2691                   0.598310215606208
-0.22727                  -1.2428                  1.2691                   0.29929361515083697
-0.18182                  -1.2428                  1.2691                   0.3010268420791869
-0.13636                  -1.2428                  1.2691                   0.3024041583792902
-0.09091                  -1.2428                  1.2691                   0.30346399785459355
-0.04545                  -1.2428                  1.2691                   0.3040853808748698
0                         -1.2428                  1.2691                   0.30428441175425075
0.04545                   -1.2428                  1.2691                   0.30408234191735817
0.09091                   -1.2428                  1.2691                   0.30347468973249303
0.13636                   -1.2428                  1.2691                   0.30241948173777833
0.18182                   -1.2428                  1.2691                   0.3010170694406082
0.22727                   -1.2428                  1.2691                   0.29929085309140496
-0.22727                  2.0949000000000004       1.2691                   0.17902380838815596
-0.18182                  2.0949000000000004       1.2691                   0.17941086365425746
-0.13636                  2.0949000000000004       1.2691                   0.17970671550376785
-0.09091                  2.0949000000000004       1.2691                   0.1799170167082388
-0.04545                  2.0949000000000004       1.2691                   0.18004627466368178
0                         2.0949000000000004       1.2691                   0.18009002482523787
0.04545                   2.0949000000000004       1.2691                   0.18005210961958718
0.09091                   2.0949000000000004       1.2691                   0.17991996678462402
0.13636                   2.0949000000000004       1.2691                   0.1797144712057938
0.18182                   2.0949000000000004       1.2691                   0.17941518302512194
0.22727                   2.0949000000000004       1.2691                   0.17903893032627655
-0.22727                  -0.9910100000000001      1.2691                   0.40928295885879984
-0.18182                  -0.9910100000000001      1.2691                   0.41584808735330303
-0.13636                  -0.9910100000000001      1.2691                   0.42104807320706344
-0.09091                  -0.9910100000000001      1.2691                   0.4248048614411808
-0.04545                  -0.9910100000000001      1.2691                   0.42711904023575764
0                         -0.9910100000000001      1.2691                   0.4278674798645615
0.04545                   -0.9910100000000001      1.2691                   0.4271314628068669
0.09091                   -0.9910100000000001      1.2691                   0.4248456202729316
0.13636                   -0.9910100000000001      1.2691                   0.4211548504317547
0.18182                   -0.9910100000000001      1.2691                   0.41591752279839206
0.22727                   -0.9910100000000001      1.2691                   0.40931909995535093
-0.22727                  -0.9169000000000002      1.2691                   0.4635070704172866
-0.18182                  -0.9169000000000002      1.2691                   0.47151939023264655
-0.13636                  -0.9169000000000002      1.2691                   0.4779548629976409
-0.09091                  -0.9169000000000002      1.2691                   0.48260928802126357
-0.04545                  -0.9169000000000002      1.2691                   0.4854707587497677
0                         -0.9169000000000002      1.2691                   0.4864295891926433
0.04545                   -0.9169000000000002      1.2691                   0.4854621931665219
0.09091                   -0.9169000000000002      1.2691                   0.48266759595222397
0.13636                   -0.9169000000000002      1.2691                   0.47796160489202305
0.18182                   -0.9169000000000002      1.2691                   0.4715461649197909
0.22727                   -0.9169000000000002      1.2691                   0.4634956019234059
-0.22727                  -2.7101000000000006      1.2691                   0.13788369312940044
-0.18182                  -2.7101000000000006      1.2691                   0.13806488374318343
-0.13636                  -2.7101000000000006      1.2691                   0.13820470885409664
-0.09091                  -2.7101000000000006      1.2691                   0.13830417386353022
-0.04545                  -2.7101000000000006      1.2691                   0.138364618272245
0                         -2.7101000000000006      1.2691                   0.13838508141253436
0.04545                   -2.7101000000000006      1.2691                   0.13836669714245559
0.09091                   -2.7101000000000006      1.2691                   0.1383081558246927
0.13636                   -2.7101000000000006      1.2691                   0.13820869090108467
0.18182                   -2.7101000000000006      1.2691                   0.13806757644523998
0.22727                   -2.7101000000000006      1.2691                   0.13788647458000192
-0.22727                  2.8254                   1.2691                   0.13207614197114892
-0.18182                  2.8254                   1.2691                   0.13223401107258229
-0.13636                  2.8254                   1.2691                   0.13235659949049922
-0.09091                  2.8254                   1.2691                   0.13244608757762902
-0.04545                  2.8254                   1.2691                   0.13249881527300023
0                         2.8254                   1.2691                   0.13251650237139315
0.04545                   2.8254                   1.2691                   0.13249867171874072
0.09091                   2.8254                   1.2691                   0.13244560725755583
0.13636                   2.8254                   1.2691                   0.1323563391317552
0.18182                   2.8254                   1.2691                   0.13223212805795678
0.22727                   2.8254                   1.2691                   0.13207638562097157
-0.22727                  -1.3273                  1.2691                   0.2808372864099056
-0.18182                  -1.3273                  1.2691                   0.28227533898766805
-0.13636                  -1.3273                  1.2691                   0.2834046014884899
-0.09091                  -1.3273                  1.2691                   0.28423019995541654
-0.04545                  -1.3273                  1.2691                   0.28476282401614555
0                         -1.3273                  1.2691                   0.2849346302546213
0.04545                   -1.3273                  1.2691                   0.28477115438352296
0.09091                   -1.3273                  1.2691                   0.2842749906273196
0.13636                   -1.3273                  1.2691                   0.28345291340676754
0.18182                   -1.3273                  1.2691                   0.2822777267536359
0.22727                   -1.3273                  1.2691                   0.28081182616389844
-0.22727                  -2.4113                  1.2691                   0.15537499080336822
-0.18182                  -2.4113                  1.2691                   0.1556236727884923
-0.13636                  -2.4113                  1.2691                   0.1558238357861013
-0.09091                  -2.4113                  1.2691                   0.15596716396708118
-0.04545                  -2.4113                  1.2691                   0.15605330176822355
0                         -2.4113                  1.2691                   0.1560758503512141
0.04545                   -2.4113                  1.2691                   0.15604988354299362
0.09091                   -2.4113                  1.2691                   0.15596782161844494
0.13636                   -2.4113                  1.2691                   0.15582695336922575
0.18182                   -2.4113                  1.2691                   0.15562765475502524
0.22727                   -2.4113                  1.2691                   0.1553744773232942
-0.22727                  1.7080000000000002       1.2691                   0.21930476921648384
-0.18182                  1.7080000000000002       1.2691                   0.2200166089154307
-0.13636                  1.7080000000000002       1.2691                   0.22055003332280732
-0.09091                  1.7080000000000002       1.2691                   0.22094708974026872
-0.04545                  1.7080000000000002       1.2691                   0.2211892894934756
0                         1.7080000000000002       1.2691                   0.22127632878883016
0.04545                   1.7080000000000002       1.2691                   0.2211906267208702
0.09091                   1.7080000000000002       1.2691                   0.2209534688087058
